time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
2020/11/26/18:06:43.091784,158,1606410403,91540098,,-0.471853882074,-0.00233315862715
2020/11/26/18:06:43.139659,159,1606410403,139332056,,-0.472876310349,-0.00838645454496
2020/11/26/18:06:43.179513,160,1606410403,179199934,,-0.473898768425,-0.0115529904142
2020/11/26/18:06:43.223741,161,1606410403,223428010,,-0.474921196699,-0.0131546603516
2020/11/26/18:06:43.268237,162,1606410403,267646074,,-0.472876310349,-0.00686077214777
2020/11/26/18:06:43.311599,163,1606410403,311374902,,-0.477988511324,-0.0153814600781
2020/11/26/18:06:43.357691,164,1606410403,357369899,,-0.472876310349,-0.00392840337008
2020/11/26/18:06:43.400979,165,1606410403,400655984,,-0.475943624973,-0.00645896373317
2020/11/26/18:06:43.445428,166,1606410403,445137977,,-0.476966053247,-0.00867853686213
2020/11/26/18:06:43.489535,167,1606410403,489191055,,-0.474921196699,-0.0032876112964
2020/11/26/18:06:43.533595,168,1606410403,533272981,,-0.474921196699,-0.000860049563926
2020/11/26/18:06:43.577101,169,1606410403,576773881,,-0.479010939598,-0.00937494169921
2020/11/26/18:06:43.621151,170,1606410403,620749950,,-0.474921196699,-0.0013678886462
2020/11/26/18:06:43.664980,171,1606410403,664710044,,-0.480033367872,-0.0101689146832
2020/11/26/18:06:43.709193,172,1606410403,708918094,,-0.475943624973,-0.00212080241181
2020/11/26/18:06:43.753823,173,1606410403,753499984,,-0.480033367872,-0.00846766959876
2020/11/26/18:06:43.799484,174,1606410403,799217939,,-0.475943624973,0.000164841345395
2020/11/26/18:06:43.841649,175,1606410403,841314077,,-0.481055796146,-0.00867335405201
2020/11/26/18:06:43.886105,176,1606410403,885783910,,-0.480033367872,-0.00799536984414
2020/11/26/18:06:43.930887,177,1606410403,930572986,,-0.480033367872,-0.0064561991021
2020/11/26/18:06:43.975061,178,1606410403,974776983,,-0.481055796146,-0.00724718673155
2020/11/26/18:06:44.019445,179,1606410404,19129991,,-0.481055796146,-0.00633105728775
2020/11/26/18:06:44.063403,180,1606410404,63134908,,-0.476966053247,0.00448909820989
2020/11/26/18:06:44.106693,181,1606410404,106441974,,-0.492302596569,-0.0279904417694
2020/11/26/18:06:44.154864,182,1606410404,154565095,,-0.481055796146,-0.00880345702171
2020/11/26/18:06:44.195375,183,1606410404,195028066,,-0.48821285367,-0.0172644052655
2020/11/26/18:06:44.239230,184,1606410404,238902091,,-0.491280168295,-0.0245854016393
2020/11/26/18:06:44.283190,185,1606410404,282879114,,-0.481055796146,0.000570682925172
2020/11/26/18:06:44.332119,186,1606410404,331857919,,-0.491280168295,-0.0144146289676
2020/11/26/18:06:44.371836,187,1606410404,371570110,,-0.489235281944,-0.0125582031906
2020/11/26/18:06:44.416862,188,1606410404,416558027,,-0.48821285367,-0.00744878267869
2020/11/26/18:06:44.460149,189,1606410404,459853887,,-0.484123110771,0.00501152733341
2020/11/26/18:06:44.505156,190,1606410404,504848003,,-0.485145539045,0.00625943206251
2020/11/26/18:06:44.548946,191,1606410404,548650026,,-0.494347453117,-0.0157278720289
2020/11/26/18:06:44.593654,192,1606410404,593333959,,-0.489235281944,-0.00908253062516
2020/11/26/18:06:44.636310,193,1606410404,636002063,,-0.489235281944,-0.00526363356039
2020/11/26/18:06:44.682219,194,1606410404,681900978,,-0.489235281944,-0.00300889089704
2020/11/26/18:06:44.725567,195,1606410404,725272893,,-0.493325024843,-0.0112773757428
2020/11/26/18:06:44.769680,196,1606410404,769406080,,-0.493325024843,-0.0123332310468
2020/11/26/18:06:44.814068,197,1606410404,813746929,,-0.493325024843,-0.0107078207657
2020/11/26/18:06:44.857647,198,1606410404,857309103,,-0.498437196016,-0.0202801320702
2020/11/26/18:06:44.902680,199,1606410404,902273893,,-0.500482082367,-0.0251419767737
2020/11/26/18:06:44.946214,200,1606410404,945967912,,-0.498437196016,-0.0179455485195
2020/11/26/18:06:44.990587,201,1606410404,990271091,,-0.499459654093,-0.0149101102725
2020/11/26/18:06:45.035411,202,1606410405,35027980,,-0.501504540443,-0.0161782149225
2020/11/26/18:06:45.079800,203,1606410405,79530954,,-0.500482082367,-0.0115778781474
2020/11/26/18:06:45.123355,204,1606410405,123086929,,-0.498437196016,-0.00330771552399
2020/11/26/18:06:45.167490,205,1606410405,167057991,,-0.501504540443,-0.00700486963615
2020/11/26/18:06:45.212787,206,1606410405,212474107,,-0.503549396992,-0.011944253929
2020/11/26/18:06:45.255897,207,1606410405,255597114,,-0.500482082367,-0.00458162697032
2020/11/26/18:06:45.304903,208,1606410405,304615974,,-0.504571795464,-0.0107604702935
2020/11/26/18:06:45.344593,209,1606410405,344310998,,-0.503549396992,-0.00877598766237
2020/11/26/18:06:45.389008,210,1606410405,388729095,,-0.507639110088,-0.0161596704274
2020/11/26/18:06:45.433177,211,1606410405,432874917,,-0.502526938915,-0.00432381546125
2020/11/26/18:06:45.478640,212,1606410405,478326082,,-0.501504540443,0.0030288384296
2020/11/26/18:06:45.523263,213,1606410405,522999048,,-0.501504540443,0.0050681787543
2020/11/26/18:06:45.566225,214,1606410405,565865039,,-0.508661568165,-0.011758425273
2020/11/26/18:06:45.610670,215,1606410405,609515905,,-0.509683966637,-0.0180708449334
2020/11/26/18:06:45.655028,216,1606410405,654630899,,-0.507639110088,-0.0126307373866
2020/11/26/18:06:45.698503,217,1606410405,698106050,,-0.508661568165,-0.0110212089494
2020/11/26/18:06:45.742885,218,1606410405,742655992,,-0.513773739338,-0.0205602236092
2020/11/26/18:06:45.786870,219,1606410405,786591053,,-0.513773739338,-0.0205673817545
2020/11/26/18:06:45.831134,220,1606410405,830687046,,-0.51172888279,-0.0124865602702
2020/11/26/18:06:45.876466,221,1606410405,876013040,,-0.510706424713,-0.00516996486112
2020/11/26/18:06:45.920116,222,1606410405,919687032,,-0.509683966637,0.000613680225797
2020/11/26/18:06:45.963864,223,1606410405,963534116,,-0.516841053963,-0.0140997171402
